px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.36904	-12.6509	-2.58002	1.05526	-0.788491	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	8.31199	R
9.27148	-12.7652	-2.59493	0.99511	-0.80709	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.665491	L
9.15834	-12.8734	-2.59097	0.909193	-0.866353	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	1.6211	R
9.04488	-12.9801	-2.5984	0.84623	-0.880137	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.481761	L
8.84756	-13.052	-2.61216	0.660684	-1.08051	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	18.859	R
8.71714	-13.1233	-2.607	0.589219	-1.09232	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.539963	L
8.60252	-13.1885	-2.60581	0.530965	-1.09565	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.22376	R
8.45924	-13.252	-2.63013	0.46102	-1.10679	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.753213	L
8.25863	-13.2572	-2.68658	0.284817	-1.2835	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	15.8062	R
8.1366	-13.2672	-2.65717	0.213768	-1.29348	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0.774071	L
8.012	-13.3012	-2.62709	0.170316	-1.25104	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.32772	R
7.86742	-13.3097	-2.6205	0.0950442	-1.258	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.178982	L
7.69147	-13.2872	-2.66781	-0.0257555	-1.33239	7.57824	-13.1345	7.65	-13.25	-3.62957	0	3.67736	R
7.52903	-13.2739	-2.68442	-0.105577	-1.33602	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.349146	L
7.39661	-13.2677	-2.65101	-0.154252	-1.29774	7.33241	-13.2718	7.3	-13.25	-2.7301	0	1.18988	R
7.23147	-13.243	-2.68037	-0.226666	-1.29462	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.542819	L
7.09974	-13.2196	-2.64246	-0.274258	-1.25631	6.97467	-13.1643	7	-13.25	-2.72703	0	1.61099	R
6.93816	-13.1915	-2.67625	-0.332958	-1.24186	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.590933	L
6.79923	-13.1444	-2.67815	-0.396956	-1.23673	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.137632	R
6.64128	-13.1021	-2.71055	-0.449985	-1.21835	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.601906	L
6.50466	-13.0285	-2.71588	-0.518984	-1.21884	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.400148	R
6.34725	-12.9754	-2.75132	-0.563802	-1.19334	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.850507	L
6.22946	-12.9167	-2.69633	-0.602672	-1.15261	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.32112	R
6.06992	-12.8636	-2.7358	-0.633108	-1.11652	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.36536	L
5.96583	-12.8123	-2.68685	-0.661064	-1.07847	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.427	R
5.8124	-12.7592	-2.73202	-0.679079	-1.03894	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.67505	L
5.69673	-12.6766	-2.7165	-0.723893	-1.02348	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.487007	R
5.55382	-12.5925	-2.74556	-0.756792	-0.998084	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.677556	L
5.44377	-12.4881	-2.73999	-0.807503	-0.991118	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.27942	R
5.31628	-12.3957	-2.75613	-0.840113	-0.968297	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.416825	L
5.21109	-12.2819	-2.77578	-0.891566	-0.969572	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.472816	R
5.06915	-12.1934	-2.80112	-0.904429	-0.927678	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.29371	L
4.98481	-12.1005	-2.71731	-0.935701	-0.89753	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	3.72559	R
4.8803	-11.993	-2.72295	-0.968169	-0.880295	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.214537	L
4.78453	-11.8472	-2.8106	-1.02593	-0.898829	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.36471	R
4.68653	-11.7263	-2.81729	-1.05784	-0.880793	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.212725	L
4.6283	-11.6099	-2.72405	-1.10105	-0.868785	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	5.44971	R
4.55321	-11.4887	-2.71956	-1.1369	-0.857078	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.166664	L
4.46613	-11.3205	-2.84688	-1.18208	-0.858238	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.50248	R
4.4239	-11.1685	-2.84432	-1.23996	-0.869289	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0732768	L
4.41598	-11.0522	-2.71166	-1.30423	-0.889148	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.8957	R
4.37395	-10.9165	-2.70602	-1.3461	-0.882322	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0768834	L
4.37678	-10.782	-2.6255	-1.41882	-0.912384	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	3.91212	R
4.37587	-10.6388	-2.61921	-1.48085	-0.924987	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.159039	L
4.35059	-10.5019	-2.66109	-1.51105	-0.902961	4.45256	-10.5332	4.45	-10.5	0	3.00113	1.35781	R
4.37321	-10.3617	-2.66276	-1.57722	-0.924456	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.339966	L
4.38954	-10.2212	-2.66026	-1.63673	-0.940012	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.728041	R
4.4424	-10.0757	-2.67128	-1.7154	-0.971746	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.836929	L
4.46535	-9.93838	-2.68398	-1.76238	-0.967138	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.271175	R
4.53598	-9.79301	-2.70316	-1.84246	-0.998009	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.999491	L
4.64876	-9.65615	-2.66447	-1.97714	-1.10557	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.77329	R
4.71807	-9.52539	-2.66454	-2.04318	-1.11097	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0483044	L
4.74475	-9.38826	-2.67806	-2.05104	-1.03776	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.37159	R
4.8297	-9.25779	-2.68591	-2.11697	-1.04571	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.119525	L
4.88226	-9.12204	-2.69662	-2.13854	-0.995031	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.31748	R
4.9832	-8.99254	-2.71509	-2.20352	-1.00333	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.272492	L
5.03862	-8.85563	-2.72343	-2.20981	-0.93304	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.52759	R
5.15963	-8.72067	-2.76327	-2.2741	-0.941962	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.926482	L
5.27682	-8.60965	-2.77201	-2.34279	-0.965108	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.320225	R
5.39591	-8.49224	-2.79302	-2.39793	-0.965368	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.228867	L
5.45606	-8.36684	-2.76774	-2.3782	-0.856999	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.52036	R
5.56374	-8.25974	-2.76839	-2.42148	-0.853353	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.05817	L
5.70858	-8.17803	-2.78159	-2.50603	-0.909914	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.57748	R
5.83808	-8.07978	-2.79653	-2.55378	-0.90659	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.137618	L
5.88593	-7.95234	-2.72803	-2.49083	-0.730625	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.077	R
6.01661	-7.8426	-2.75796	-2.52561	-0.723198	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.519011	L
6.11798	-7.73776	-2.74161	-2.5257	-0.659326	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.31022	R
6.24504	-7.63595	-2.75943	-2.55519	-0.651789	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.289853	L
6.3416	-7.52667	-2.73576	-2.54015	-0.570504	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.55672	R
6.46469	-7.42819	-2.74635	-2.5636	-0.562526	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.256991	L
6.59016	-7.34081	-2.74722	-2.58554	-0.547612	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.187775	R
6.72715	-7.23852	-2.77569	-2.60607	-0.537101	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.546929	L
6.82515	-7.13035	-2.74396	-2.57986	-0.448394	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.2471	R
6.95962	-7.03294	-2.76548	-2.59687	-0.440173	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.305428	L
7.08517	-6.96083	-2.77647	-2.62301	-0.447566	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.151942	R
7.21794	-6.86278	-2.81274	-2.633	-0.434287	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.84004	L
7.2748	-6.73246	-2.74162	-2.54618	-0.260841	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.6367	R
7.38234	-6.63401	-2.75138	-2.54611	-0.248381	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.60425	L
7.56898	-6.61093	-2.805	-2.66241	-0.411707	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.6063	R
7.69559	-6.54619	-2.78927	-2.68476	-0.412092	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.152121	L
7.79634	-6.45436	-2.73045	-2.64841	-0.312694	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.64851	R
7.91621	-6.37693	-2.72113	-2.65849	-0.306431	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.333744	L
8.06042	-6.31976	-2.74011	-2.69924	-0.347518	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.57505	R
8.1891	-6.25222	-2.7341	-2.71414	-0.343802	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.121738	L
8.26084	-6.13667	-2.63192	-2.63004	-0.176142	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	20.4177	R
8.3843	-6.0433	-2.64446	-2.62604	-0.162683	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0.452031	L
8.53939	-5.99691	-2.68686	-2.68515	-0.245986	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	5.28761	R
8.66879	-5.91839	-2.69255	-2.68978	-0.237361	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.192975	L
8.76722	-5.82036	-2.64237	-2.64566	-0.147426	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	5.42713	R
8.89026	-5.72987	-2.65159	-2.64007	-0.134117	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.423697	L
9.02185	-5.65728	-2.66544	-2.65365	-0.148443	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0.792802	R
9.15134	-5.55978	-2.68546	-2.64474	-0.131689	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.586077	L
9.25638	-5.45976	-2.65187	-2.60443	-0.0574544	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.58513	R
9.37585	-5.35722	-2.66484	-2.58987	-0.0403251	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.642851	L
9.50534	-5.27845	-2.67794	-2.59817	-0.0533506	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.485716	R
9.63537	-5.16493	-2.70906	-2.5803	-0.0330957	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.861815	L
9.69664	-5.03504	-2.64072	-2.48321	0.122345	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	15.6835	R
9.79437	-4.9302	-2.65142	-2.46193	0.136729	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.497627	L
9.89981	-4.8266	-2.64544	-2.43632	0.165027	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.514479	R
9.99894	-4.71735	-2.6453	-2.41605	0.175538	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.37866	L
10.1031	-4.61385	-2.64353	-2.39683	0.190114	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.13417	R
10.1998	-4.49903	-2.64733	-2.37486	0.200894	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.341142	L
10.3399	-4.42671	-2.67968	-2.4236	0.106684	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.39113	R
10.4513	-4.31057	-2.69695	-2.40807	0.115561	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.224925	L
10.4895	-4.15339	-2.62948	-2.28736	0.293678	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	19.3244	R
10.5797	-4.02235	-2.64526	-2.25897	0.304981	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.322512	L
10.6649	-3.89945	-2.64668	-2.23008	0.322077	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.203297	R
10.755	-3.75359	-2.67779	-2.19858	0.334414	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.57462	L
10.8635	-3.64803	-2.69245	-2.21583	0.277812	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.84027	R
10.9495	-3.51509	-2.70503	-2.19336	0.284221	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.135843	L
10.9933	-3.36296	-2.68564	-2.11329	0.383795	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.31422	R
11.0683	-3.21503	-2.70768	-2.08335	0.391498	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.274914	L
11.1183	-3.06811	-2.70425	-2.02913	0.441367	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.24879	R
11.1762	-2.91454	-2.7212	-1.99431	0.450637	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.312538	L
11.2243	-2.76849	-2.72238	-1.95364	0.473799	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.303429	R
11.2737	-2.60931	-2.74224	-1.91838	0.481638	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.299318	L
11.2292	-2.41463	-2.73929	-1.74978	0.708126	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.1876	R
11.2395	-2.26031	-2.73815	-1.70221	0.716024	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.275449	L
11.3491	-2.16427	-2.69384	-1.80242	0.494481	11.2202	-2.08177	11.25	-2.1	1.8219	2.73284	25.036	R
11.3765	-2.0095	-2.70487	-1.77032	0.498415	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.111777	L
11.3677	-1.84998	-2.7067	-1.69921	0.564055	11.224	-1.77367	11.35	-1.8	0	2.71996	2.31034	R
11.3815	-1.68931	-2.7216	-1.66395	0.567149	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.129742	L
11.3787	-1.53521	-2.72508	-1.61741	0.589157	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.367834	R
11.3759	-1.37726	-2.73412	-1.57963	0.593705	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.130627	L
11.2626	-1.21322	-2.76747	-1.40376	0.825237	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.0775	R
11.2232	-1.07046	-2.77374	-1.35408	0.832487	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.301469	L
11.156	-0.926124	-2.79676	-1.27298	0.891878	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.21068	R
11.1049	-0.783418	-2.80975	-1.22398	0.894956	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.174074	L
11.0006	-0.631428	-2.85116	-1.11656	0.98568	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.90165	R
10.9137	-0.504813	-2.83558	-1.05297	0.995603	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.386701	L
10.8228	-0.373508	-2.84421	-0.985334	1.01625	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.316489	R
10.7206	-0.268909	-2.81651	-0.918254	1.02937	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.576583	L
10.5526	-0.157097	-2.93021	-0.771939	1.18028	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	17.9407	R
10.4281	-0.0831985	-2.90489	-0.696865	1.19813	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0.787576	L
10.323	-0.00226121	-2.87201	-0.645997	1.18164	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0.726706	R
10.1933	0.0526515	-2.84599	-0.569872	1.20117	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.731358	L
10.0926	0.116322	-2.78449	-0.528341	1.16955	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.26095	R
9.96188	0.15454	-2.76023	-0.452582	1.18955	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.622863	L
9.81828	0.202791	-2.79976	-0.372297	1.2217	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	1.99839	R
9.67729	0.20157	-2.7625	-0.281019	1.25661	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.59472	L
9.53153	0.231065	-2.79585	-0.2067	1.27397	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	1.10535	R
9.38375	0.227404	-2.78433	-0.121753	1.29709	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.589771	L
9.27181	0.211394	-2.64124	-0.0490471	1.29286	9.46113	0.134275	9.25	0.15	-1.81915	0	8.81979	R
9.12773	0.201089	-2.63371	0.0303356	1.30242	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0960211	L
8.98311	0.207521	-2.69396	0.087383	1.29454	9.02723	0.196492	9	0.2	-2.99927	0.99976	1.83612	R
8.84661	0.205377	-2.70229	0.142526	1.28345	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.150496	L
8.70024	0.20151	-2.75441	0.191461	1.26564	8.67607	0.247512	8.7	0.25	-2.99873	0	1.38505	R
8.56462	0.189355	-2.75881	0.241014	1.25053	8.54916	0.247046	8.55	0.25	-2.99871	0	0.206487	L
8.42192	0.155969	-2.75142	0.304207	1.24514	8.44086	0.253341	8.4	0.25	-2.72872	0	0.188953	R
8.27355	0.143682	-2.75592	0.34357	1.21368	8.2302	0.258614	8.25	0.25	-2.72871	0	0.875693	L
8.12836	0.125077	-2.80399	0.372633	1.17467	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.90343	R
7.99274	0.0843631	-2.80881	0.420289	1.16239	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.215526	L
7.84328	0.0649029	-2.86182	0.434103	1.10636	7.82213	0.149733	7.8	0.15	-3.00101	0	3.15625	R
7.70422	0.0374027	-2.86051	0.461267	1.07654	7.63383	0.15164	7.65	0.15	-3.00099	0	1.01939	L
7.55954	-0.0165215	-2.86407	0.502996	1.05664	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.436817	R
7.41313	-0.0569856	-2.85551	0.531051	1.02539	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.08795	L
7.30052	-0.133659	-2.8264	0.592905	1.04442	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.6785	R
7.17982	-0.178599	-2.80884	0.618513	1.01756	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.917957	L
7.01209	-0.216053	-2.85887	0.60545	0.924047	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	6.11642	R
6.88106	-0.290372	-2.84961	0.6432	0.910899	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.250899	L
6.8204	-0.43247	-2.77901	0.771004	1.03183	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	12.3313	R
6.72644	-0.512516	-2.75991	0.811629	1.02153	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.309186	L
6.62495	-0.590893	-2.7577	0.835609	0.983802	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0.874862	R
6.53687	-0.681296	-2.7429	0.877386	0.977092	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.187632	L
6.4848	-0.828399	-2.72989	0.988032	1.06995	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	5.19765	R
6.41822	-0.94723	-2.72851	1.04517	1.07369	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.0572236	L
6.37234	-1.091	-2.73399	1.1353	1.12801	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.45818	R
6.32393	-1.22103	-2.735	1.19627	1.13243	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.0807952	L
6.32431	-1.39717	-2.76019	1.3287	1.24418	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.40623	R
6.30442	-1.53494	-2.75801	1.39637	1.24969	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.148884	L
6.28269	-1.67682	-2.74612	1.45903	1.24099	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.121782	R
6.28286	-1.81481	-2.7233	1.53073	1.24684	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.428955	L
6.30205	-1.9679	-2.75114	1.62449	1.29496	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.44474	R
6.31802	-2.10712	-2.75273	1.69203	1.29742	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0401432	L
6.30925	-2.21689	-2.69261	1.71098	1.22535	6.3068	-2.23646	6.35	-2.25	0	-2	4.11862	R
6.3346	-2.3496	-2.69229	1.77382	1.2269	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.00976641	L
6.34085	-2.46576	-2.64987	1.80307	1.17723	6.26272	-2.46894	6.35	-2.5	0	-3	2.21567	R
6.37192	-2.60116	-2.66095	1.85952	1.17337	6.36265	-2.64414	6.35	-2.65	0	-3	0.10177	L
6.42223	-2.74038	-2.69713	1.93203	1.19652	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0.903496	R
6.46915	-2.878	-2.71526	1.98717	1.18948	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.281663	L
6.53917	-3.02522	-2.78201	2.06215	1.21659	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.4274	R
6.59199	-3.18097	-2.82668	2.10442	1.19214	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.82828	L
6.63869	-3.30148	-2.7412	2.13043	1.12946	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.93826	R
6.70159	-3.45123	-2.76649	2.17177	1.10535	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.845367	L
6.77399	-3.57516	-2.77886	2.2176	1.09443	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.418188	R
6.83363	-3.71671	-2.80738	2.24374	1.06188	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.33058	L
6.89643	-3.83552	-2.74938	2.27139	1.02013	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	3.55792	R
6.96061	-3.9938	-2.78141	2.28708	0.975112	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	2.1134	L
7.01496	-4.0973	-2.65569	2.30171	0.916993	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	11.1712	R
7.07582	-4.23965	-2.66994	2.3134	0.875705	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.57294	L
7.15326	-4.35085	-2.66617	2.3404	0.855663	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0.881677	R
7.19707	-4.49635	-2.68384	2.33012	0.799331	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.8742	L
7.30308	-4.62853	-2.7817	2.36571	0.802045	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.14664	R
7.36595	-4.77415	-2.80233	2.35995	0.752895	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.10949	L
7.42568	-4.86929	-2.70205	2.36823	0.712629	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	7.6478	R
7.48045	-5.01194	-2.71517	2.35498	0.660833	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.21294	L
7.55549	-5.1173	-2.689	2.36841	0.637675	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	1.30445	R
7.59943	-5.27126	-2.702	2.3397	0.57377	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.2817	L
7.68181	-5.3827	-2.71239	2.35404	0.559531	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0.882843	R
7.74696	-5.52018	-2.72476	2.34265	0.517986	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.36532	L
7.82211	-5.62647	-2.69565	2.34994	0.495922	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.3482	R
7.8722	-5.78247	-2.71226	2.31804	0.436402	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.73335	L
7.95495	-5.89177	-2.72318	2.32969	0.427047	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.875781	R
8.02027	-6.02945	-2.7345	2.31434	0.388696	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.12286	L
8.08267	-6.12771	-2.65701	2.31253	0.360582	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	4.5312	R
8.13923	-6.26182	-2.66244	2.29299	0.321648	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.11838	L
8.24729	-6.38284	-2.75582	2.3144	0.334093	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.7655	R
8.31284	-6.52708	-2.77175	2.29294	0.294586	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.25146	L
8.37427	-6.63206	-2.65614	2.28401	0.260098	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	9.2924	R
8.43304	-6.77992	-2.66096	2.25845	0.219188	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.13873	L
8.5243	-6.8982	-2.69495	2.26622	0.217697	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.05942	R
8.56904	-7.04508	-2.70258	2.23188	0.171553	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.48482	L
8.64762	-7.15605	-2.72016	2.23767	0.170961	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.22763	R
8.70865	-7.28644	-2.72489	2.22137	0.145674	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.450454	L
